country,tenor,cutoff_date,forecast_start,forecast_end,forecast_periods,avg_growth_forecast,avg_inflation_forecast,growth_forecast_std,inflation_forecast_std,first_year_growth,first_year_inflation
Canada,yld_5yr,2017-06-01,2017-07-01,2022-06-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-06-01,2017-07-01,2027-06-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-06-01,2017-07-01,2047-06-01,360,3.757501951073487,1.7858579464658246,2.6164426733113886,0.8233045934904227,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-07-01,2017-08-01,2019-07-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-07-01,2017-08-01,2022-07-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-07-01,2017-08-01,2027-07-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-07-01,2017-08-01,2047-07-01,360,3.757501951073487,1.787861457395041,2.6164426733113886,0.8223027999740408,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-08-01,2017-09-01,2019-08-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-08-01,2017-09-01,2022-08-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-08-01,2017-09-01,2027-08-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-08-01,2017-09-01,2047-08-01,360,3.757501951073487,1.7766092421389166,2.6164426733113886,0.8267492621711955,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-09-01,2017-10-01,2019-09-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-09-01,2017-10-01,2022-09-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-09-01,2017-10-01,2027-09-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-09-01,2017-10-01,2047-09-01,360,3.757501951073487,1.7837956800922585,2.6164426733113886,0.8230061020072641,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-10-01,2017-11-01,2019-10-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-10-01,2017-11-01,2022-10-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-10-01,2017-11-01,2027-10-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-10-01,2017-11-01,2047-10-01,360,3.757501951073487,1.7731164311177976,2.6164426733113886,0.8271556665998356,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-11-01,2017-12-01,2019-11-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-11-01,2017-12-01,2022-11-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-11-01,2017-12-01,2027-11-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-11-01,2017-12-01,2047-11-01,360,3.757501951073487,1.7667496675504804,2.6164426733113886,0.8298842888029735,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2017-12-01,2018-01-01,2019-12-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2017-12-01,2018-01-01,2022-12-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2017-12-01,2018-01-01,2027-12-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2017-12-01,2018-01-01,2047-12-01,360,3.757501951073487,1.7582350737580656,2.6164426733113886,0.8359813982443495,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-01-01,2018-02-01,2020-01-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-01-01,2018-02-01,2023-01-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-01-01,2018-02-01,2028-01-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-01-01,2018-02-01,2048-01-01,360,3.757501951073487,1.7626116299142616,2.6164426733113886,0.8327796871787565,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-02-01,2018-03-01,2020-02-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-02-01,2018-03-01,2023-02-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-02-01,2018-03-01,2028-02-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-02-01,2018-03-01,2048-02-01,360,3.757501951073487,1.7347192983510062,2.6164426733113886,0.8559685323098158,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-03-01,2018-04-01,2020-03-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-03-01,2018-04-01,2023-03-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-03-01,2018-04-01,2028-03-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-03-01,2018-04-01,2048-03-01,360,3.757501951073487,1.7750788965426787,2.6164426733113886,0.8255235857288019,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-04-01,2018-05-01,2020-04-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-04-01,2018-05-01,2023-04-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-04-01,2018-05-01,2028-04-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-04-01,2018-05-01,2048-04-01,360,3.757501951073487,1.7669852913651358,2.6164426733113886,0.8305929180481783,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-05-01,2018-06-01,2020-05-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-05-01,2018-06-01,2023-05-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-05-01,2018-06-01,2028-05-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-05-01,2018-06-01,2048-05-01,360,3.757501951073487,1.7270496223052814,2.6164426733113886,0.8666382527648202,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-06-01,2018-07-01,2020-06-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-06-01,2018-07-01,2023-06-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-06-01,2018-07-01,2028-06-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-06-01,2018-07-01,2048-06-01,360,3.757501951073487,1.7457839187774469,2.6164426733113886,0.848082518614706,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-07-01,2018-08-01,2020-07-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-07-01,2018-08-01,2023-07-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-07-01,2018-08-01,2028-07-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-07-01,2018-08-01,2048-07-01,360,3.757501951073487,1.7739498808179848,2.6164426733113886,0.8292136956882578,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-08-01,2018-09-01,2020-08-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-08-01,2018-09-01,2023-08-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-08-01,2018-09-01,2028-08-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-08-01,2018-09-01,2048-08-01,360,3.757501951073487,1.7850108696785043,2.6164426733113886,0.8267479568855939,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-09-01,2018-10-01,2020-09-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-09-01,2018-10-01,2023-09-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-09-01,2018-10-01,2028-09-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-09-01,2018-10-01,2048-09-01,360,3.757501951073487,1.768830572188358,2.6164426733113886,0.8375259255710701,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-10-01,2018-11-01,2020-10-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-10-01,2018-11-01,2023-10-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-10-01,2018-11-01,2028-10-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-10-01,2018-11-01,2048-10-01,360,3.757501951073487,1.7697759235406778,2.6164426733113886,0.8380994729769042,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-11-01,2018-12-01,2020-11-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-11-01,2018-12-01,2023-11-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-11-01,2018-12-01,2028-11-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-11-01,2018-12-01,2048-11-01,360,3.757501951073487,1.7533782414245087,2.6164426733113886,0.8533273974692308,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2018-12-01,2019-01-01,2020-12-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2018-12-01,2019-01-01,2023-12-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2018-12-01,2019-01-01,2028-12-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2018-12-01,2019-01-01,2048-12-01,360,3.757501951073487,1.7659992819217873,2.6164426733113886,0.842043914852931,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-01-01,2019-02-01,2021-01-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-01-01,2019-02-01,2024-01-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-01-01,2019-02-01,2029-01-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-01-01,2019-02-01,2049-01-01,360,3.757501951073487,1.787931591917562,2.6164426733113886,0.8294071263970715,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-02-01,2019-03-01,2021-02-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-02-01,2019-03-01,2024-02-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-02-01,2019-03-01,2029-02-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-02-01,2019-03-01,2049-02-01,360,3.757501951073487,1.7953814453269936,2.6164426733113886,0.8266542884876655,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-03-01,2019-04-01,2021-03-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-03-01,2019-04-01,2024-03-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-03-01,2019-04-01,2029-03-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-03-01,2019-04-01,2049-03-01,360,3.757501951073487,1.7760925276588018,2.6164426733113886,0.833757364382364,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-04-01,2019-05-01,2021-04-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-04-01,2019-05-01,2024-04-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-04-01,2019-05-01,2029-04-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-04-01,2019-05-01,2049-04-01,360,3.757501951073487,1.7890410571167972,2.6164426733113886,0.8279861567700775,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-05-01,2019-06-01,2021-05-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-05-01,2019-06-01,2024-05-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-05-01,2019-06-01,2029-05-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-05-01,2019-06-01,2049-05-01,360,3.757501951073487,1.8338976922592518,2.6164426733113886,0.8296901416243628,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-06-01,2019-07-01,2021-06-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-06-01,2019-07-01,2024-06-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-06-01,2019-07-01,2029-06-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-06-01,2019-07-01,2049-06-01,360,3.757501951073487,1.8392464426110458,2.6164426733113886,0.8319626015911353,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-07-01,2019-08-01,2021-07-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-07-01,2019-08-01,2024-07-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-07-01,2019-08-01,2029-07-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-07-01,2019-08-01,2049-07-01,360,3.757501951073487,1.839231271395891,2.6164426733113886,0.8318962272525962,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-08-01,2019-09-01,2021-08-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-08-01,2019-09-01,2024-08-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-08-01,2019-09-01,2029-08-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-08-01,2019-09-01,2049-08-01,360,3.757501951073487,1.8302702000510591,2.6164426733113886,0.828410342723586,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-09-01,2019-10-01,2021-09-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-09-01,2019-10-01,2024-09-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-09-01,2019-10-01,2029-09-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
Canada,yld_30yr,2019-09-01,2019-10-01,2049-09-01,360,3.757501951073487,1.8298077063558145,2.6164426733113886,0.8283346859670202,7.069089255086035,1.8663860453192604
Canada,yld_2yr,2019-10-01,2019-11-01,2021-10-01,24,6.318955397260822,1.0017415589496306,1.2202010750293246,0.9395380331116809,7.069089255086035,1.8663860453192604
Canada,yld_5yr,2019-10-01,2019-11-01,2024-10-01,60,6.396970084124908,1.4775692780419505,1.173008814795058,0.8158021737645539,7.069089255086035,1.8663860453192604
Canada,yld_10yr,2019-10-01,2019-11-01,2029-10-01,120,5.235416588367938,1.7645512642779901,1.781078163392975,0.9314841897784266,7.069089255086035,1.8663860453192604
